refund_request_id,order_id,payment_id,customer_id,decision_time,reason_code,claimed_refund_amount_paise,gateway_authorized_execution_amount_paise,requested_quantity,returnless_requested,evidence_provided,is_refund_abuse_simulated,simulation_scenario,outcome_available_at,verification_result_simulated,partition,lane
v2_rr_0000097,ord_0000565,v2_pay_0000097,cus_83e4a0b706dee4d1,2009-12-19T02:05:22.088614264Z,damaged,378853,378853,66,False,False,False,first_time_refund,2010-01-02T02:05:22.088614264Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000098,ord_0000336,v2_pay_0000098,cus_c42a349a2f434697,2009-12-19T02:56:41.118577886Z,missing,1894976,1894976,101,False,True,False,routine_legitimate,2010-01-11T02:56:41.118577886Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000099,ord_0001044,v2_pay_0000099,cus_e8a48f0735ed606d,2009-12-19T03:45:10.186211296Z,size,1293826,1293826,121,False,False,False,routine_legitimate,2010-01-10T03:45:10.186211296Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000100,ord_0000215,v2_pay_0000100,cus_ae87ca48cb96948c,2009-12-19T05:07:46.592510720Z,not_received,5468608,5468608,118,True,False,True,cross_category_escalation,2010-01-02T05:07:46.592510720Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000101,ord_0000214,v2_pay_0000101,cus_f77ae10ccec39386,2009-12-19T05:17:04.866243555Z,missing,1985321,1985321,140,False,True,False,routine_legitimate,2010-01-11T05:17:04.866243555Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000102,ord_0000451,v2_pay_0000102,cus_1f31ffefd639eba6,2009-12-19T05:20:24.963084087Z,missing,378419,378419,17,False,True,False,routine_legitimate,2010-01-08T05:20:24.963084087Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000103,ord_0000739,v2_pay_0000103,cus_1b3403efa26bfa5b,2009-12-19T05:54:38.225632884Z,damaged,4697852,4697852,106,True,True,True,evidence_inconsistency,2010-01-06T05:54:38.225632884Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000104,ord_0000464,v2_pay_0000104,cus_70a676e841a6a7de,2009-12-19T11:11:24.254715258Z,size,3753910,3753910,331,False,True,False,routine_legitimate,2010-01-04T11:11:24.254715258Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000105,ord_0000155,v2_pay_0000105,cus_44b6926814b7c589,2009-12-19T11:40:32.421747003Z,not_received,741610,741610,122,False,True,False,routine_legitimate,2010-01-06T11:40:32.421747003Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000106,ord_0001132,v2_pay_0000106,cus_9192b823ff02ee1b,2009-12-19T13:11:27.583700596Z,missing,355445,355445,56,False,True,False,cold_start_customer,2010-01-02T13:11:27.583700596Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000107,ord_0001004,v2_pay_0000107,cus_54d2e6b0153e82d5,2009-12-19T14:36:33.544203483Z,other,2758381,2758381,129,False,True,False,routine_legitimate,2010-01-08T14:36:33.544203483Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000108,ord_0000056,v2_pay_0000108,cus_0b1f96b493c14c56,2009-12-19T17:20:57.704470412Z,damaged,1202060,1202060,47,False,True,False,unusual_legitimate_purchase,2010-01-07T17:20:57.704470412Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000109,ord_0000563,v2_pay_0000109,cus_34371dc52c585da0,2009-12-19T17:49:22.988343093Z,size,2584426,2584426,72,True,False,False,routine_legitimate,2010-01-11T17:49:22.988343093Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000110,ord_0000702,v2_pay_0000110,cus_1d9082081c576e98,2009-12-19T19:15:39.047802687Z,damaged,447943,447943,15,True,True,True,serial_false_claim,2010-01-10T19:15:39.047802687Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000111,ord_0000958,v2_pay_0000111,cus_abae2bc1bfe2e15e,2009-12-19T20:46:01.223137880Z,other,626271,626271,242,False,True,False,routine_legitimate,2010-01-05T20:46:01.223137880Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000112,ord_0000178,v2_pay_0000112,cus_7e02ddc7e6d95f88,2009-12-19T23:57:42.525819918Z,size,1501977,1501977,299,False,True,False,routine_legitimate,2010-01-07T23:57:42.525819918Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000113,ord_0000414,v2_pay_0000113,cus_7f9d8a6205c36489,2009-12-20T01:06:17.456397852Z,size,260675,260675,74,False,True,False,routine_legitimate,2010-01-09T01:06:17.456397852Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000114,ord_0001329,v2_pay_0000114,cus_ddf6d7ed318b47ef,2009-12-20T01:38:21.292070311Z,damaged,875284,875284,34,False,True,False,routine_legitimate,2010-01-11T01:38:21.292070311Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000115,ord_0000559,v2_pay_0000115,cus_54cde5dbb60a5dcc,2009-12-20T02:19:55.727184534Z,not_received,1002231,1002231,41,False,False,False,routine_legitimate,2010-01-03T02:19:55.727184534Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000116,ord_0000754,v2_pay_0000116,cus_7e02ddc7e6d95f88,2009-12-20T02:55:25.185367866Z,size,548390,548390,82,False,True,False,routine_legitimate,2010-01-10T02:55:25.185367866Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000117,ord_0000228,v2_pay_0000117,cus_7ca596803bff0a1d,2009-12-20T03:50:48.809341159Z,damaged,5446264,5446264,421,False,False,False,routine_legitimate,2010-01-08T03:50:48.809341159Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000118,ord_0000067,v2_pay_0000118,cus_6e9e426f7a9241f7,2009-12-20T05:54:56.902645345Z,other,138304,138304,62,False,False,False,missing_evidence,2010-01-11T05:54:56.902645345Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000119,ord_0000892,v2_pay_0000119,cus_3cab8f53b414d550,2009-12-20T08:17:52.384214958Z,other,659980,659980,95,False,False,False,routine_legitimate,2010-01-06T08:17:52.384214958Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000120,ord_0000793,v2_pay_0000120,cus_26db17c8af7b6dfd,2009-12-20T08:30:25.751315379Z,not_received,2468997,2468997,122,False,False,False,verifier_unavailable,2010-01-06T08:30:25.751315379Z,verifier_unavailable,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000121,ord_0000268,v2_pay_0000121,cus_7e629cd26f4932f6,2009-12-20T08:46:02.464385462Z,damaged,3892161,3892161,229,False,True,False,routine_legitimate,2010-01-05T08:46:02.464385462Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000122,ord_0000408,v2_pay_0000122,cus_82248f3194301365,2009-12-20T08:54:14.323006423Z,not_received,2386608,2386608,386,False,False,False,routine_legitimate,2010-01-12T08:54:14.323006423Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000123,ord_0000040,v2_pay_0000123,cus_5fa24fa4ebcaa691,2009-12-20T11:37:15.809192292Z,damaged,3570127,3570127,382,True,True,False,routine_legitimate,2010-01-09T11:37:15.809192292Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000124,ord_0001354,v2_pay_0000124,cus_bebdb4a6906ace19,2009-12-20T12:34:18.527798182Z,missing,242876,242876,18,False,True,False,routine_legitimate,2010-01-10T12:34:18.527798182Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000125,ord_0000426,v2_pay_0000125,cus_33cb16447d82bf23,2009-12-20T18:07:05.433504231Z,missing,319957,319957,18,False,True,False,routine_legitimate,2010-01-12T18:07:05.433504231Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000126,ord_0000528,v2_pay_0000126,cus_54cde5dbb60a5dcc,2009-12-20T20:50:08.824503020Z,damaged,2623549,2623549,65,False,False,False,genuine_product_defect_burst,2010-01-06T20:50:08.824503020Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000127,ord_0000617,v2_pay_0000127,cus_4beca9e3b90ed4f2,2009-12-20T20:53:53.620812655Z,missing,7144697,7144697,101,False,True,False,high_value_loyal_customer,2010-01-07T20:53:53.620812655Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000128,ord_0001120,v2_pay_0000128,cus_9ec4954d16b7f75f,2009-12-20T21:10:05.427224636Z,other,647819,647819,100,False,True,False,first_time_refund,2010-01-08T21:10:05.427224636Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000129,ord_0000242,v2_pay_0000129,cus_90f68ce07c1126e5,2009-12-21T00:00:15.942923173Z,damaged,523786,523786,352,False,True,False,routine_legitimate,2010-01-04T00:00:15.942923173Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000130,ord_0000991,v2_pay_0000130,cus_0e3eaa7653d02359,2009-12-21T02:25:01.422869814Z,other,4166626,4166626,51,False,False,False,cold_start_customer,2010-01-13T02:25:01.422869814Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000131,ord_0000819,v2_pay_0000131,cus_3ac1a706fe43fda5,2009-12-21T02:56:18.290026575Z,damaged,1110310,1110310,47,False,False,False,routine_legitimate,2010-01-05T02:56:18.290026575Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000132,ord_0000190,v2_pay_0000132,cus_90503cdc7d795471,2009-12-21T05:13:46.360176855Z,other,781805,781805,9,False,False,False,routine_legitimate,2010-01-05T05:13:46.360176855Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000133,ord_0001250,v2_pay_0000133,cus_73f610cdbb26fd6c,2009-12-21T09:39:24.237403470Z,missing,1175084,1175084,27,False,True,True,repeated_claim_pattern,2010-01-09T09:39:24.237403470Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000134,ord_0000277,v2_pay_0000134,cus_d174b22a46105d54,2009-12-21T09:52:51.178624408Z,size,875156,875156,93,False,True,False,routine_legitimate,2010-01-07T09:52:51.178624408Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000135,ord_0000878,v2_pay_0000135,cus_1eb4bf8ccd4e27f8,2009-12-21T12:55:46.256365616Z,damaged,931385,931385,23,False,False,False,routine_legitimate,2010-01-13T12:55:46.256365616Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000136,ord_0000137,v2_pay_0000136,cus_c07d6bab5bb4aab3,2009-12-21T15:14:20.959194879Z,not_received,2519200,2519200,108,True,False,False,unusual_legitimate_purchase,2010-01-12T15:14:20.959194879Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000137,ord_0000392,v2_pay_0000137,cus_6a63788c5ade349d,2009-12-21T15:50:41.680792960Z,other,3121189,3121189,215,False,False,False,missing_evidence,2010-01-09T15:50:41.680792960Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000138,ord_0001122,v2_pay_0000138,cus_94f5d0dc772ac8bb,2009-12-21T16:25:58.984405747Z,damaged,1884361,1884361,97,False,True,False,routine_legitimate,2010-01-05T16:25:58.984405747Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000139,ord_0001021,v2_pay_0000139,cus_8e48f55026f95031,2009-12-21T18:58:16.559975846Z,damaged,179989,179989,64,False,True,False,routine_legitimate,2010-01-11T18:58:16.559975846Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000140,ord_0000851,v2_pay_0000140,cus_e2c8f79ae3aa570b,2009-12-21T21:53:12.630942980Z,missing,3279878,3279878,211,False,True,False,routine_legitimate,2010-01-08T21:53:12.630942980Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000141,ord_0000606,v2_pay_0000141,cus_49640183a03a829b,2009-12-21T23:26:08.302347015Z,not_received,520804,520804,38,False,True,True,peer_deviation,2010-01-07T23:26:08.302347015Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000142,ord_0000045,v2_pay_0000142,cus_f7da90c4eb84b3ce,2009-12-21T23:37:38.952426015Z,missing,2129542,2129542,39,False,True,False,routine_legitimate,2010-01-08T23:37:38.952426015Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000143,ord_0000675,v2_pay_0000143,cus_6f83be16def7f8a4,2009-12-22T00:26:26.878673952Z,missing,9973,9973,2,False,True,False,routine_legitimate,2010-01-07T00:26:26.878673952Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000144,ord_0000353,v2_pay_0000144,cus_9aa8d9e445a6fe3e,2009-12-22T01:33:14.370769507Z,damaged,1163521,1163521,41,False,False,False,routine_legitimate,2010-01-08T01:33:14.370769507Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000145,ord_0001482,v2_pay_0000145,cus_7ca596803bff0a1d,2009-12-22T02:22:14.841728325Z,damaged,11237098,11237098,3315,False,False,False,verifier_unavailable,2010-01-07T02:22:14.841728325Z,verifier_unavailable,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000146,ord_0000249,v2_pay_0000146,cus_68e9c11c203a61c7,2009-12-22T02:37:57.954205652Z,missing,358428,358428,32,False,False,False,routine_legitimate,2010-01-13T02:37:57.954205652Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000147,ord_0000272,v2_pay_0000147,cus_38e7557898f90acb,2009-12-22T03:07:50.862732811Z,other,1887264,1887264,33,False,True,False,routine_legitimate,2010-01-10T03:07:50.862732811Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000148,ord_0001238,v2_pay_0000148,cus_636ffbfc53e901bb,2009-12-22T03:18:58.922830447Z,missing,433243,433243,127,False,True,False,routine_legitimate,2010-01-13T03:18:58.922830447Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000149,ord_0000642,v2_pay_0000149,cus_06a2fe5fd753f0a4,2009-12-22T04:42:42.805647670Z,damaged,206685,206685,123,False,False,False,routine_legitimate,2010-01-14T04:42:42.805647670Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000150,ord_0000082,v2_pay_0000150,cus_f9753f968ed9714e,2009-12-22T05:03:36.987387846Z,damaged,2294226,2294226,34,False,True,False,genuine_product_defect_burst,2010-01-08T05:03:36.987387846Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000151,ord_0001335,v2_pay_0000151,cus_8cf76b22c2560fac,2009-12-22T05:36:39.204356487Z,missing,2819951,2819951,163,False,False,False,routine_legitimate,2010-01-08T05:36:39.204356487Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000152,ord_0000393,v2_pay_0000152,cus_78dfe8f14b69d74f,2009-12-22T05:51:47.384800062Z,missing,1505043,1505043,64,False,True,False,routine_legitimate,2010-01-11T05:51:47.384800062Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000153,ord_0001078,v2_pay_0000153,cus_5587cea88e640096,2009-12-22T06:09:20.618010001Z,size,301211,301211,134,False,True,False,high_value_loyal_customer,2010-01-14T06:09:20.618010001Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000154,ord_0000859,v2_pay_0000154,cus_2617a1ff1a5f0a09,2009-12-22T06:42:56.314109751Z,not_received,855991,855991,32,False,True,False,routine_legitimate,2010-01-05T06:42:56.314109751Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000155,ord_0000218,v2_pay_0000155,cus_7f9d8a6205c36489,2009-12-22T07:16:48.919982082Z,not_received,2195871,2195871,123,True,True,False,routine_legitimate,2010-01-12T07:16:48.919982082Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000156,ord_0000750,v2_pay_0000156,cus_73749d3ff13fb7ed,2009-12-22T07:54:50.666859055Z,size,898329,898329,143,False,True,True,claim_timing,2010-01-12T07:54:50.666859055Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000157,ord_0000728,v2_pay_0000157,cus_50a4eeab3f052f35,2009-12-22T08:19:39.982521637Z,damaged,4087369,4087369,935,False,True,True,claim_reason_inconsistency,2010-01-12T08:19:39.982521637Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000158,ord_0000226,v2_pay_0000158,cus_78c5838f7bfc871f,2009-12-22T08:29:58.938860730Z,size,4958325,4958325,425,False,True,False,first_time_refund,2010-01-12T08:29:58.938860730Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000159,ord_0001126,v2_pay_0000159,cus_ec18f93dc434def9,2009-12-22T09:04:09.726942237Z,other,912880,912880,219,True,False,False,routine_legitimate,2010-01-13T09:04:09.726942237Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000160,ord_0001190,v2_pay_0000160,cus_c8da182c311931e5,2009-12-22T09:10:08.721511768Z,size,3269687,3269687,167,False,True,False,routine_legitimate,2010-01-09T09:10:08.721511768Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000161,ord_0001360,v2_pay_0000161,cus_5da927d1bf357748,2009-12-22T11:18:37.733058280Z,other,15914747,15914747,792,False,False,True,supporting_entity_pattern,2010-01-14T11:18:37.733058280Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000162,ord_0000985,v2_pay_0000162,cus_df921be8d7056452,2009-12-22T13:17:08.578560072Z,size,1405012,1405012,221,False,True,False,routine_legitimate,2010-01-05T13:17:08.578560072Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000163,ord_0001204,v2_pay_0000163,cus_1dbecf9720e2b88c,2009-12-22T13:23:28.282370121Z,size,1196427,1196427,135,True,True,False,cold_start_customer,2010-01-09T13:23:28.282370121Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000164,ord_0000231,v2_pay_0000164,cus_3b10abb1c0d63cfa,2009-12-22T18:10:06.741822824Z,size,742223,742223,57,False,True,False,unusual_legitimate_purchase,2010-01-11T18:10:06.741822824Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000165,ord_0001223,v2_pay_0000165,cus_3d16c05dbc4c0851,2009-12-22T22:07:56.783586840Z,not_received,2113279,2113279,116,False,True,True,cross_category_escalation,2010-01-11T22:07:56.783586840Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000166,ord_0001103,v2_pay_0000166,cus_42133d93640495f9,2009-12-22T22:43:55.286164480Z,other,586596,586596,103,False,False,False,missing_evidence,2010-01-08T22:43:55.286164480Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000167,ord_0001038,v2_pay_0000167,cus_af083677159866a2,2009-12-22T23:09:35.360339214Z,missing,749872,749872,144,False,False,False,verifier_unavailable,2010-01-10T23:09:35.360339214Z,verifier_unavailable,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000168,ord_0001147,v2_pay_0000168,cus_5a026430b317adcd,2009-12-22T23:50:58.283899010Z,other,5786781,5786781,101,False,True,False,routine_legitimate,2010-01-09T23:50:58.283899010Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000169,ord_0001201,v2_pay_0000169,cus_c3e5125fee7ba566,2009-12-23T00:36:36.169950136Z,damaged,4531852,4531852,174,True,False,False,routine_legitimate,2010-01-08T00:36:36.169950136Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000170,ord_0001000,v2_pay_0000170,cus_085848b7c02a7f9a,2009-12-23T00:37:31.855990053Z,missing,1447423,1447423,308,False,True,False,routine_legitimate,2010-01-14T00:37:31.855990053Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000171,ord_0000494,v2_pay_0000171,cus_c863f1d0f4b3e3f8,2009-12-23T01:10:02.745394851Z,not_received,1666829,1666829,32,True,True,False,routine_legitimate,2010-01-10T01:10:02.745394851Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000172,ord_0001318,v2_pay_0000172,cus_7cd9b527ae3b3560,2009-12-23T02:15:48.352495038Z,not_received,786742,786742,60,False,False,False,routine_legitimate,2010-01-12T02:15:48.352495038Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000173,ord_0000443,v2_pay_0000173,cus_7d72ddfd6fb58e39,2009-12-23T03:23:07.273489353Z,missing,457691,457691,4,False,True,False,routine_legitimate,2010-01-10T03:23:07.273489353Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000174,ord_0000068,v2_pay_0000174,cus_6ff61ee2a2de9f50,2009-12-23T03:27:01.101757641Z,missing,1485636,1485636,50,False,True,False,routine_legitimate,2010-01-12T03:27:01.101757641Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000175,ord_0001043,v2_pay_0000175,cus_f73c3c064b74a045,2009-12-23T03:35:46.621605458Z,damaged,3131817,3131817,46,False,True,True,evidence_inconsistency,2010-01-15T03:35:46.621605458Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000176,ord_0000696,v2_pay_0000176,cus_2210cc84accd516e,2009-12-23T05:12:27.421701735Z,missing,1861197,1861197,216,False,True,True,serial_false_claim,2010-01-11T05:12:27.421701735Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000177,ord_0000089,v2_pay_0000177,cus_bcf9ff0b819c2fea,2009-12-23T06:04:52.581505660Z,damaged,113356,113356,1,False,False,True,repeated_claim_pattern,2010-01-12T06:04:52.581505660Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000178,ord_0000759,v2_pay_0000178,cus_5477223fffab20fc,2009-12-23T06:28:16.486122808Z,damaged,488519,488519,119,False,True,True,peer_deviation,2010-01-13T06:28:16.486122808Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000179,ord_0000703,v2_pay_0000179,cus_9c2285e738d43e7f,2009-12-23T07:17:07.892535559Z,missing,232732,232732,8,False,False,False,routine_legitimate,2010-01-15T07:17:07.892535559Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000180,ord_0001222,v2_pay_0000180,cus_e4ef0f2b95856bfc,2009-12-23T07:56:09.558605726Z,not_received,1128651,1128651,542,True,True,True,claim_timing,2010-01-11T07:56:09.558605726Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000181,ord_0001193,v2_pay_0000181,cus_c8da182c311931e5,2009-12-23T10:10:44.395843473Z,other,163748,163748,48,True,True,False,routine_legitimate,2010-01-11T10:10:44.395843473Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000182,ord_0000012,v2_pay_0000182,cus_c50a51d8e904625d,2009-12-23T11:37:39.534367363Z,not_received,116238,116238,1,False,False,False,routine_legitimate,2010-01-06T11:37:39.534367363Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000183,ord_0000212,v2_pay_0000183,cus_bccb9d0fee1da890,2009-12-23T16:38:43.760547265Z,not_received,183817,183817,17,False,True,False,routine_legitimate,2010-01-09T16:38:43.760547265Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000184,ord_0000735,v2_pay_0000184,cus_7ca596803bff0a1d,2009-12-23T19:48:26.081396485Z,damaged,806075,806075,26,False,False,False,genuine_product_defect_burst,2010-01-08T19:48:26.081396485Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000185,ord_0000946,v2_pay_0000185,cus_24f928bcd93b170c,2009-12-23T19:57:14.453909290Z,damaged,3723285,3723285,140,False,False,True,claim_reason_inconsistency,2010-01-06T19:57:14.453909290Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000186,ord_0000017,v2_pay_0000186,cus_418bc74014dba7b3,2009-12-23T20:48:10.422992504Z,damaged,266390,266390,30,False,True,False,high_value_loyal_customer,2010-01-12T20:48:10.422992504Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000187,ord_0001136,v2_pay_0000187,cus_271c07e96afeb863,2009-12-23T21:46:27.196571726Z,damaged,87435,87435,9,False,True,False,routine_legitimate,2010-01-07T21:46:27.196571726Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000188,ord_0001036,v2_pay_0000188,cus_0533d7c2bd406e63,2009-12-23T22:47:04.210198402Z,missing,1650792,1650792,91,True,False,False,routine_legitimate,2010-01-12T22:47:04.210198402Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000189,ord_0000175,v2_pay_0000189,cus_b3cfb3c4145b77b3,2009-12-23T23:36:31.748551406Z,missing,792739,792739,78,True,True,False,routine_legitimate,2010-01-06T23:36:31.748551406Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0000190,ord_0000419,v2_pay_0000190,cus_ee90619b4fba88f3,2009-12-24T00:32:33.627330316Z,size,1089000,1089000,33,False,True,False,routine_legitimate,2010-01-10T00:32:33.627330316Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
