refund_request_id,is_refund_abuse_simulated,simulation_scenario,outcome_available_at,verification_result_simulated
v2_rr_0009912,True,peer_deviation,2011-10-15T15:56:23.299705735Z,inconsistent
v2_rr_0009913,False,routine_legitimate,2011-10-07T22:36:20.993284767Z,consistent
v2_rr_0009914,False,verifier_unavailable,2011-10-07T22:57:05.871602738Z,verifier_unavailable
v2_rr_0009915,False,routine_legitimate,2011-10-08T22:58:25.088106348Z,consistent
v2_rr_0009916,True,claim_timing,2011-10-14T23:33:33.838573772Z,inconsistent
v2_rr_0009917,False,routine_legitimate,2011-10-13T00:15:08.894028820Z,evidence_inconclusive
v2_rr_0009918,False,routine_legitimate,2011-10-15T03:30:57.066239302Z,consistent
v2_rr_0009919,False,routine_legitimate,2011-10-11T04:33:33.186189388Z,consistent
v2_rr_0009920,False,routine_legitimate,2011-10-16T04:47:10.132259691Z,consistent
v2_rr_0009921,False,routine_legitimate,2011-10-10T06:24:59.966964218Z,consistent
v2_rr_0009922,False,routine_legitimate,2011-10-15T07:40:51.351226212Z,consistent
v2_rr_0009923,False,routine_legitimate,2011-10-08T09:26:28.858033986Z,consistent
v2_rr_0009924,False,routine_legitimate,2011-10-10T10:10:27.102784819Z,inconsistent
v2_rr_0009925,False,genuine_product_defect_burst,2011-10-10T10:41:35.332027369Z,consistent
v2_rr_0009926,True,claim_reason_inconsistency,2011-10-10T11:54:40.596286335Z,inconsistent
v2_rr_0009927,False,routine_legitimate,2011-10-10T17:41:34.291794090Z,inconsistent
v2_rr_0009928,False,routine_legitimate,2011-10-12T22:09:37.689573388Z,consistent
v2_rr_0009929,False,routine_legitimate,2011-10-15T22:44:01.083334486Z,consistent
v2_rr_0009930,False,routine_legitimate,2011-10-14T00:47:06.698193273Z,consistent
v2_rr_0009931,True,supporting_entity_pattern,2011-10-08T02:22:08.705602399Z,inconsistent
v2_rr_0009932,False,routine_legitimate,2011-10-16T02:44:01.133984605Z,consistent
v2_rr_0009933,False,routine_legitimate,2011-10-11T04:32:03.881269158Z,consistent
v2_rr_0009934,False,routine_legitimate,2011-10-14T05:36:55.136451597Z,consistent
v2_rr_0009935,False,high_value_loyal_customer,2011-10-11T06:18:58.310542034Z,consistent
v2_rr_0009936,False,routine_legitimate,2011-10-10T08:40:47.979987801Z,consistent
v2_rr_0009937,False,routine_legitimate,2011-10-11T10:27:21.312868088Z,consistent
v2_rr_0009938,False,routine_legitimate,2011-10-14T13:50:42.068622831Z,consistent
v2_rr_0009939,False,routine_legitimate,2011-10-09T14:13:27.252635157Z,consistent
v2_rr_0009940,False,first_time_refund,2011-10-12T16:42:43.631570071Z,consistent
v2_rr_0009941,False,routine_legitimate,2011-10-11T16:48:11.916056030Z,consistent
v2_rr_0009942,False,routine_legitimate,2011-10-08T17:55:36.679800320Z,consistent
v2_rr_0009943,False,routine_legitimate,2011-10-09T23:26:44.189005038Z,consistent
v2_rr_0009944,False,cold_start_customer,2011-10-14T02:25:22.556847357Z,consistent
v2_rr_0009945,False,unusual_legitimate_purchase,2011-10-16T02:33:42.069840828Z,consistent
v2_rr_0009946,False,routine_legitimate,2011-10-11T03:14:42.117467722Z,inconsistent
v2_rr_0009947,False,routine_legitimate,2011-10-11T04:40:19.724073483Z,consistent
v2_rr_0009948,False,missing_evidence,2011-10-16T06:59:36.085738750Z,evidence_inconclusive
v2_rr_0009949,True,cross_category_escalation,2011-10-14T08:13:38.617413270Z,inconsistent
v2_rr_0009950,False,routine_legitimate,2011-10-14T08:45:41.124931278Z,consistent
v2_rr_0009951,False,routine_legitimate,2011-10-18T09:31:46.097229262Z,consistent
v2_rr_0009952,False,routine_legitimate,2011-10-14T13:24:43.940493445Z,consistent
v2_rr_0009953,False,routine_legitimate,2011-10-10T15:37:51.741548604Z,consistent
v2_rr_0009954,False,routine_legitimate,2011-10-16T18:06:08.052124198Z,consistent
v2_rr_0009955,False,routine_legitimate,2011-10-09T20:36:33.052327939Z,consistent
v2_rr_0009956,False,routine_legitimate,2011-10-09T21:48:56.270759058Z,consistent
v2_rr_0009957,False,routine_legitimate,2011-10-14T23:01:31.140186349Z,consistent
v2_rr_0009958,True,evidence_inconsistency,2011-10-10T00:14:18.573229672Z,inconsistent
v2_rr_0009959,False,routine_legitimate,2011-10-14T02:22:02.661138888Z,consistent
v2_rr_0009960,True,serial_false_claim,2011-10-19T02:27:03.793573342Z,inconsistent
v2_rr_0009961,False,routine_legitimate,2011-10-11T02:30:44.848661467Z,consistent
v2_rr_0009962,False,routine_legitimate,2011-10-15T06:02:33.925294407Z,consistent
v2_rr_0009963,False,routine_legitimate,2011-10-12T06:31:27.123469161Z,consistent
v2_rr_0009964,True,repeated_claim_pattern,2011-10-18T06:40:35.653618184Z,consistent
v2_rr_0009965,False,routine_legitimate,2011-10-14T08:19:06.102374166Z,consistent
v2_rr_0009966,True,peer_deviation,2011-10-16T11:29:33.123702804Z,inconsistent
v2_rr_0009967,False,verifier_unavailable,2011-10-17T12:00:18.827195364Z,verifier_unavailable
v2_rr_0009968,False,routine_legitimate,2011-10-13T15:27:16.764541785Z,consistent
v2_rr_0009969,False,routine_legitimate,2011-10-17T17:23:57.864824654Z,consistent
v2_rr_0009970,False,routine_legitimate,2011-10-13T18:04:38.420379418Z,consistent
v2_rr_0009971,False,routine_legitimate,2011-10-14T18:38:05.875341172Z,consistent
v2_rr_0009972,False,routine_legitimate,2011-10-10T19:24:44.073218337Z,consistent
v2_rr_0009973,False,routine_legitimate,2011-10-11T20:34:48.404593598Z,consistent
v2_rr_0009974,False,routine_legitimate,2011-10-15T22:18:42.900095919Z,evidence_inconclusive
v2_rr_0009975,False,routine_legitimate,2011-10-13T23:27:20.955587974Z,consistent
v2_rr_0009976,False,routine_legitimate,2011-10-14T01:59:37.571655801Z,consistent
v2_rr_0009977,True,claim_timing,2011-10-17T02:00:55.164439243Z,consistent
v2_rr_0009978,False,routine_legitimate,2011-10-11T02:20:52.496197367Z,consistent
v2_rr_0009979,False,routine_legitimate,2011-10-12T06:16:02.565948252Z,consistent
v2_rr_0009980,True,claim_reason_inconsistency,2011-10-14T07:13:29.026044296Z,inconsistent
v2_rr_0009981,False,routine_legitimate,2011-10-13T07:46:43.133360252Z,evidence_inconclusive
v2_rr_0009982,False,routine_legitimate,2011-10-18T07:51:26.978948961Z,consistent
v2_rr_0009983,False,routine_legitimate,2011-10-15T09:00:21.114071828Z,consistent
v2_rr_0009984,False,genuine_product_defect_burst,2011-10-13T10:49:43.498687545Z,consistent
v2_rr_0009985,True,supporting_entity_pattern,2011-10-19T12:09:38.104693159Z,inconsistent
v2_rr_0009986,False,high_value_loyal_customer,2011-10-11T13:28:27.842826259Z,consistent
v2_rr_0009987,False,routine_legitimate,2011-10-14T16:36:58.934831916Z,consistent
v2_rr_0009988,True,cross_category_escalation,2011-10-19T19:24:02.130280464Z,inconsistent
v2_rr_0009989,False,first_time_refund,2011-10-11T21:32:59.966793736Z,consistent
v2_rr_0009990,False,routine_legitimate,2011-10-12T21:33:32.433326084Z,consistent
v2_rr_0009991,False,routine_legitimate,2011-10-13T00:39:51.186865804Z,consistent
v2_rr_0009992,False,routine_legitimate,2011-10-17T00:40:35.943298070Z,consistent
v2_rr_0009993,False,routine_legitimate,2011-10-14T01:10:18.707511178Z,inconsistent
v2_rr_0009994,False,cold_start_customer,2011-10-20T03:21:14.460375568Z,consistent
v2_rr_0009995,False,routine_legitimate,2011-10-20T06:25:35.652841719Z,consistent
v2_rr_0009996,False,routine_legitimate,2011-10-21T08:53:30.537591308Z,consistent
v2_rr_0009997,False,routine_legitimate,2011-10-12T10:09:19.382546144Z,consistent
v2_rr_0009998,False,routine_legitimate,2011-10-16T11:45:30.486404200Z,consistent
v2_rr_0009999,False,routine_legitimate,2011-10-14T13:58:46.071123248Z,consistent
v2_rr_0010000,False,routine_legitimate,2011-10-17T14:52:18.464825041Z,inconsistent
v2_rr_0010001,False,routine_legitimate,2011-10-17T17:07:47.779780345Z,consistent
v2_rr_0010002,False,routine_legitimate,2011-10-21T17:49:46.879890747Z,consistent
v2_rr_0010003,False,routine_legitimate,2011-10-14T18:39:12.408576700Z,inconsistent
v2_rr_0010004,False,routine_legitimate,2011-10-21T19:35:27.644657796Z,evidence_inconclusive
v2_rr_0010005,True,evidence_inconsistency,2011-10-13T00:43:25.389456006Z,inconsistent
v2_rr_0010006,False,routine_legitimate,2011-10-19T03:06:46.188458787Z,consistent
v2_rr_0010007,False,routine_legitimate,2011-10-17T03:49:58.403648006Z,consistent
v2_rr_0010008,False,routine_legitimate,2011-10-13T04:37:30.522900195Z,consistent
v2_rr_0010009,False,routine_legitimate,2011-10-13T05:12:57.720191653Z,consistent
v2_rr_0010010,False,routine_legitimate,2011-10-18T10:35:37.387425345Z,consistent
v2_rr_0010011,False,routine_legitimate,2011-10-15T11:36:05.100650221Z,consistent
v2_rr_0010012,False,routine_legitimate,2011-10-20T12:34:09.920100598Z,consistent
v2_rr_0010013,False,unusual_legitimate_purchase,2011-10-18T16:22:23.056392080Z,consistent
v2_rr_0010014,False,routine_legitimate,2011-10-14T17:02:29.621347878Z,consistent
v2_rr_0010015,False,routine_legitimate,2011-10-14T20:03:49.653867852Z,consistent
v2_rr_0010016,False,missing_evidence,2011-10-14T22:03:04.368118178Z,evidence_inconclusive
v2_rr_0010017,False,routine_legitimate,2011-10-21T23:09:53.099541201Z,consistent
v2_rr_0010018,True,serial_false_claim,2011-10-13T23:22:39.343440792Z,inconsistent
v2_rr_0010019,False,routine_legitimate,2011-10-18T01:51:13.240039018Z,inconsistent
v2_rr_0010020,False,routine_legitimate,2011-10-15T02:48:15.214886906Z,consistent
v2_rr_0010021,False,routine_legitimate,2011-10-20T04:06:05.980064571Z,consistent
v2_rr_0010022,False,routine_legitimate,2011-10-17T04:15:17.959060537Z,consistent
v2_rr_0010023,False,routine_legitimate,2011-10-17T05:28:29.506140940Z,consistent
v2_rr_0010024,False,routine_legitimate,2011-10-14T06:25:41.645102217Z,inconsistent
v2_rr_0010025,False,routine_legitimate,2011-10-15T06:28:37.933356523Z,consistent
v2_rr_0010026,False,routine_legitimate,2011-10-21T08:52:22.906971782Z,consistent
v2_rr_0010027,False,routine_legitimate,2011-10-15T09:59:01.587090879Z,consistent
v2_rr_0010028,False,routine_legitimate,2011-10-16T10:48:32.272051724Z,consistent
v2_rr_0010029,False,routine_legitimate,2011-10-22T10:54:43.423640842Z,consistent
v2_rr_0010030,False,routine_legitimate,2011-10-17T11:14:10.093116129Z,evidence_inconclusive
v2_rr_0010031,True,repeated_claim_pattern,2011-10-18T13:11:37.563809187Z,inconsistent
v2_rr_0010032,False,routine_legitimate,2011-10-20T14:18:55.282806847Z,consistent
v2_rr_0010033,False,routine_legitimate,2011-10-19T14:47:35.347555132Z,consistent
v2_rr_0010034,False,routine_legitimate,2011-10-22T16:11:57.076452082Z,consistent
v2_rr_0010035,False,verifier_unavailable,2011-10-14T17:18:33.458228875Z,verifier_unavailable
v2_rr_0010036,False,genuine_product_defect_burst,2011-10-20T21:32:03.086604195Z,consistent
v2_rr_0010037,False,high_value_loyal_customer,2011-10-22T22:19:59.494090599Z,consistent
v2_rr_0010038,False,routine_legitimate,2011-10-21T22:47:50.178307238Z,consistent
v2_rr_0010039,False,routine_legitimate,2011-10-21T00:11:38.630898670Z,consistent
v2_rr_0010040,False,routine_legitimate,2011-10-18T01:32:07.936598059Z,consistent
v2_rr_0010041,False,routine_legitimate,2011-10-15T01:45:34.297087888Z,consistent
v2_rr_0010042,False,routine_legitimate,2011-10-15T02:41:51.915822573Z,consistent
v2_rr_0010043,False,routine_legitimate,2011-10-15T05:19:52.067579200Z,consistent
v2_rr_0010044,False,routine_legitimate,2011-10-21T08:47:32.596649584Z,inconsistent
v2_rr_0010045,False,routine_legitimate,2011-10-20T09:25:41.049659037Z,consistent
v2_rr_0010046,False,routine_legitimate,2011-10-15T14:08:25.772414589Z,consistent
v2_rr_0010047,False,first_time_refund,2011-10-21T15:21:27.385152422Z,consistent
v2_rr_0010048,False,cold_start_customer,2011-10-16T18:04:45.091738161Z,consistent
v2_rr_0010049,False,routine_legitimate,2011-10-24T20:54:17.600985149Z,consistent
v2_rr_0010050,False,routine_legitimate,2011-10-22T21:16:52.201365759Z,consistent
v2_rr_0010051,False,routine_legitimate,2011-10-21T21:28:36.351099772Z,consistent
v2_rr_0010052,False,routine_legitimate,2011-10-18T22:18:58.487594101Z,consistent
v2_rr_0010053,False,routine_legitimate,2011-10-20T22:30:25.926127555Z,consistent
v2_rr_0010054,False,routine_legitimate,2011-10-19T22:42:13.890342808Z,inconsistent
v2_rr_0010055,False,routine_legitimate,2011-10-20T22:48:30.159627732Z,consistent
v2_rr_0010056,False,unusual_legitimate_purchase,2011-10-21T00:31:02.730698346Z,inconsistent
v2_rr_0010057,False,routine_legitimate,2011-10-16T01:37:13.342873230Z,inconsistent
v2_rr_0010058,False,missing_evidence,2011-10-16T01:54:02.793760842Z,evidence_inconclusive
v2_rr_0010059,False,routine_legitimate,2011-10-18T02:08:14.749250517Z,consistent
v2_rr_0010060,False,verifier_unavailable,2011-10-25T05:21:28.673182432Z,verifier_unavailable
v2_rr_0010061,False,genuine_product_defect_burst,2011-10-18T05:35:42.154907698Z,consistent
v2_rr_0010062,False,high_value_loyal_customer,2011-10-21T06:02:51.064813734Z,consistent
v2_rr_0010063,True,peer_deviation,2011-10-18T07:12:01.173671414Z,consistent
v2_rr_0010064,False,routine_legitimate,2011-10-23T10:13:50.442677604Z,consistent
v2_rr_0010065,False,first_time_refund,2011-10-20T11:05:30.635500266Z,consistent
v2_rr_0010066,False,routine_legitimate,2011-10-21T11:08:32.228394798Z,consistent
v2_rr_0010067,False,routine_legitimate,2011-10-17T11:55:18.720741123Z,consistent
v2_rr_0010068,True,claim_timing,2011-10-16T12:27:56.455663591Z,inconsistent
v2_rr_0010069,False,cold_start_customer,2011-10-18T13:45:14.231555756Z,inconsistent
v2_rr_0010070,False,routine_legitimate,2011-10-23T16:01:27.929638014Z,consistent
v2_rr_0010071,False,routine_legitimate,2011-10-22T19:09:41.601113804Z,consistent
v2_rr_0010072,False,routine_legitimate,2011-10-20T22:28:09.326291710Z,consistent
v2_rr_0010073,False,routine_legitimate,2011-10-17T22:42:27.498789067Z,consistent
v2_rr_0010074,False,routine_legitimate,2011-10-19T00:02:57.293883206Z,consistent
v2_rr_0010075,False,routine_legitimate,2011-10-17T02:51:27.047836678Z,consistent
v2_rr_0010076,False,unusual_legitimate_purchase,2011-10-22T03:33:58.386160712Z,consistent
v2_rr_0010077,False,routine_legitimate,2011-10-19T03:41:41.440401572Z,consistent
v2_rr_0010078,False,missing_evidence,2011-10-21T05:29:57.264061474Z,evidence_inconclusive
v2_rr_0010079,False,routine_legitimate,2011-10-26T05:51:36.129147282Z,consistent
v2_rr_0010080,True,claim_reason_inconsistency,2011-10-21T08:15:46.030597663Z,inconsistent
v2_rr_0010081,False,routine_legitimate,2011-10-21T13:17:09.236566068Z,consistent
v2_rr_0010082,False,routine_legitimate,2011-10-19T15:58:33.526902435Z,consistent
v2_rr_0010083,True,supporting_entity_pattern,2011-10-17T16:00:10.464754358Z,inconsistent
v2_rr_0010084,False,routine_legitimate,2011-10-17T16:05:10.763135568Z,consistent
v2_rr_0010085,False,routine_legitimate,2011-10-23T16:36:08.890689048Z,consistent
v2_rr_0010086,False,routine_legitimate,2011-10-21T17:06:44.926631583Z,consistent
v2_rr_0010087,False,routine_legitimate,2011-10-24T20:56:40.776909882Z,consistent
v2_rr_0010088,False,routine_legitimate,2011-10-26T22:27:54.990396458Z,consistent
v2_rr_0010089,True,cross_category_escalation,2011-10-22T03:45:49.860069814Z,inconsistent
v2_rr_0010090,False,routine_legitimate,2011-10-19T06:42:24.532294796Z,consistent
v2_rr_0010091,False,routine_legitimate,2011-10-20T07:14:59.555933811Z,consistent
v2_rr_0010092,False,routine_legitimate,2011-10-25T08:02:26.007022170Z,consistent
v2_rr_0010093,False,routine_legitimate,2011-10-19T10:26:16.839954031Z,consistent
v2_rr_0010094,False,routine_legitimate,2011-10-18T11:20:37.873849183Z,consistent
v2_rr_0010095,True,evidence_inconsistency,2011-10-21T12:35:04.290104239Z,inconsistent
v2_rr_0010096,False,routine_legitimate,2011-10-24T13:36:26.354411794Z,consistent
v2_rr_0010097,False,routine_legitimate,2011-10-22T15:28:18.243782874Z,consistent
v2_rr_0010098,False,routine_legitimate,2011-10-22T15:48:38.082961170Z,consistent
v2_rr_0010099,False,routine_legitimate,2011-10-20T16:01:36.510524485Z,evidence_inconclusive
v2_rr_0010100,False,routine_legitimate,2011-10-26T23:02:30.912991544Z,consistent
v2_rr_0010101,False,verifier_unavailable,2011-10-26T00:40:22.885574432Z,verifier_unavailable
v2_rr_0010102,False,genuine_product_defect_burst,2011-10-21T01:02:35.620498047Z,consistent
v2_rr_0010103,False,routine_legitimate,2011-10-27T02:47:54.885783152Z,consistent
v2_rr_0010104,False,high_value_loyal_customer,2011-10-26T06:08:46.091694700Z,consistent
v2_rr_0010105,False,routine_legitimate,2011-10-24T06:31:20.096380276Z,consistent
v2_rr_0010106,False,first_time_refund,2011-10-21T06:44:38.825107296Z,inconsistent
v2_rr_0010107,False,cold_start_customer,2011-10-26T07:17:20.480276509Z,consistent
v2_rr_0010108,False,routine_legitimate,2011-10-25T08:10:19.137597762Z,consistent
v2_rr_0010109,True,serial_false_claim,2011-10-23T08:40:29.052329599Z,inconsistent
v2_rr_0010110,False,routine_legitimate,2011-10-20T09:01:00.962737071Z,consistent
v2_rr_0010111,False,routine_legitimate,2011-10-19T11:16:29.835751707Z,consistent
v2_rr_0010112,False,routine_legitimate,2011-10-19T12:13:44.968409169Z,consistent
v2_rr_0010113,False,routine_legitimate,2011-10-22T12:40:35.449162740Z,consistent
v2_rr_0010114,False,routine_legitimate,2011-10-28T14:01:11.733187215Z,consistent
v2_rr_0010115,False,routine_legitimate,2011-10-23T14:07:56.269905290Z,consistent
v2_rr_0010116,False,routine_legitimate,2011-10-19T14:42:13.400185569Z,inconsistent
v2_rr_0010117,True,repeated_claim_pattern,2011-10-26T19:54:41.557227896Z,inconsistent
v2_rr_0010118,False,routine_legitimate,2011-10-22T21:23:32.312987336Z,consistent
v2_rr_0010119,False,unusual_legitimate_purchase,2011-10-28T23:52:42.760476405Z,consistent
v2_rr_0010120,False,routine_legitimate,2011-10-28T00:21:20.514583514Z,consistent
v2_rr_0010121,False,missing_evidence,2011-10-21T02:41:49.083765675Z,evidence_inconclusive
v2_rr_0010122,False,routine_legitimate,2011-10-21T05:16:18.459721150Z,consistent
v2_rr_0010123,False,routine_legitimate,2011-10-21T06:16:53.958533370Z,consistent
v2_rr_0010124,False,routine_legitimate,2011-10-28T07:46:47.536704829Z,consistent
v2_rr_0010125,False,verifier_unavailable,2011-10-29T09:10:27.797648119Z,verifier_unavailable
v2_rr_0010126,False,genuine_product_defect_burst,2011-10-22T11:36:17.776629244Z,consistent
v2_rr_0010127,False,routine_legitimate,2011-10-25T12:41:57.271290770Z,consistent
v2_rr_0010128,False,high_value_loyal_customer,2011-10-24T13:14:47.958682604Z,consistent
v2_rr_0010129,False,routine_legitimate,2011-10-20T13:33:15.222207165Z,consistent
v2_rr_0010130,False,routine_legitimate,2011-10-23T14:47:51.300429651Z,evidence_inconclusive
v2_rr_0010131,False,routine_legitimate,2011-10-21T15:56:12.460573766Z,consistent
v2_rr_0010132,False,routine_legitimate,2011-10-25T16:30:59.374904761Z,consistent
v2_rr_0010133,False,first_time_refund,2011-10-27T16:40:58.248779828Z,consistent
v2_rr_0010134,False,routine_legitimate,2011-10-21T16:50:55.124688618Z,consistent
v2_rr_0010135,False,routine_legitimate,2011-10-21T17:03:45.978003034Z,consistent
v2_rr_0010136,False,routine_legitimate,2011-10-21T17:37:51.549719295Z,consistent
v2_rr_0010137,False,routine_legitimate,2011-10-23T18:54:21.976563541Z,consistent
v2_rr_0010138,False,cold_start_customer,2011-10-28T20:02:01.681499006Z,consistent
